Norwegian	﻿English
Kategori:Ekte tofrøbladete planter	Magnoliopsida
Maharashtra	Maharashtra
Mahatma Gandhi	Mahatma Gandhi
Mahayana	Mahayana
Postvesen	Mail
Maimonides	Maimonides
Main	Main
Mal:Utdypende artikkel	Main
Maine	Maine
Kategori:Maine	Maine
Stormaskin	Mainframe computer
Maitreya	Maitreya
Mais	Maize
Major	Major
Dur	Major scale
Mallorca	Majorca
Makalu	Makalu
Malabo	Malabo
Storkreps	Malacostraca
Malaria	Malaria
Kategori:Malawi	Malawi
Malayahalvøya	Malay Peninsula
Skaberakktapir	Malayan Tapir
Malaysia	Malaysia
Kategori:Malaysia	Malaysia
Malcolm X	Malcolm X
Maldivene	Maldives
Kategori:Maldivene	Maldives
Mali	Mali
Kategori:Mali	Mali
Stokkand	Mallard
Malta	Malta
Kategori:Malta	Malta
Maltesisk	Maltese language
Maltose	Maltose
Kattostfamilien	Malvaceae
Pattedyr	Mammal
Mammuter	Mammoth
Managua	Managua
Manama	Manama
Manater	Manatee
Manchester	Manchester
Mandsjuria	Manchuria
Mandala	Mandala
Mandarin (frukt)	Mandarin orange
Mandelbrotmengden	Mandelbrot set
Mangan	Manganese
Mango	Mango
Mangrove	Mangrove
Manhattan	Manhattan
Manhattanprosjektet	Manhattan Project
Manikeisme	Manichaeism
Manila	Manila
Manipur	Manipur
Manitoba	Manitoba
Manierismen	Mannerism
Mannheim	Mannheim
Mantelen	Mantle (geology)
Mantra	Mantra
Mantova	Mantua
Manuel de Falla	Manuel de Falla
Manuskript	Manuscript
Mao Zedong	Mao Zedong
Maoisme	Maoism
Kart	Map
Lønner	Maple
Maputo	Maputo
Maraton	Marathon
Marmor	Marble
Marc Chagall	Marc Chagall
Marcel Duchamp	Marcel Duchamp
Marcel Proust	Marcel Proust
Mars	March
17. mars	March 17
19. mars	March 19
2. mars	March 2
25. mars	March 25
Marche	Marche
Marco Polo	Marco Polo
Marcus Aurelius	Marcus Aurelius
Marcus Junius Brutus	Marcus Junius Brutus
Marcus Vipsanius Agrippa	Marcus Vipsanius Agrippa
Marduk	Marduk
Margaret Thatcher	Margaret Thatcher
Maria Callas	Maria Callas
Marianene	Mariana Islands
Marie Antoinette av Frankrike	Marie Antoinette
Marie Curie	Marie Curie
Mariehamn	Mariehamn
Marilyn Monroe	Marilyn Monroe
Mario Vargas Llosa	Mario Vargas Llosa
Marcus Antonius	Mark Antony
Mark Twain	Mark Twain
Markedsføring	Marketing
Markeringsspråk	Markup language
Marlene Dietrich	Marlene Dietrich
Markis de Sade	Marquis de Sade
Marrakech	Marrakech
Ekteskap	Marriage
Kategori:Mars	Mars
Mars (andre betydninger)	Mars (disambiguation)
Mars (gud)	Mars (mythology)
Marseille	Marseille
Marshalløyene	Marshall Islands
Kategori:Marshalløyene	Marshall Islands
Marshallplanen	Marshall Plan
Pungdyr	Marsupial
Martin Buber	Martin Buber
Martin Heidegger	Martin Heidegger
Martin Luther	Martin Luther
Martin Luther King jr.	Martin Luther King
Martin Scorsese	Martin Scorsese
Martin Van Buren	Martin Van Buren
Martina Navrátilová	Martina Navratilova
Martinique	Martinique
Martyr	Martyr
Brødrene Marx	Marx Brothers
Marxisme	Marxism
Kategori:Marxisme	Marxism
Jomfru Maria	Mary (mother of Jesus)
Maria Magdalena	Mary Magdalene
Mary Shelley	Mary Shelley
Mary Wollstonecraft	Mary Wollstonecraft
Maryland	Maryland
Kategori:Maryland	Maryland
Maseru	Maseru
Mashhad	Mashhad
Masse	Mass
Massachusetts	Massachusetts
Kategori:Massachusetts	Massachusetts
Massachusetts Institute of Technology	Massachusetts Institute of Technology
Onani	Masturbation
Mata Hari	Mata Hari
Fyrstikk	Match
Materialisme	Materialism
Predikatslogikk	Mathematical logic
Matematisk bevis	Mathematical proof
Matematikk	Mathematics
Kategori:Matematikk	Mathematics
Matrise	Matrix (mathematics)
Materie	Matter
Matterhorn	Matterhorn
Mauna Kea	Mauna Kea
Mauna Loa	Mauna Loa
Skjærtorsdag	Maundy Thursday
Maurice Ravel	Maurice Ravel
Mauritania	Mauritania
Kategori:Mauritania	Mauritania
Mauritius	Mauritius
Kategori:Mauritius	Mauritius
Max Born	Max Born
Max Bruch	Max Bruch
Max Ernst	Max Ernst
Max Planck	Max Planck
Max Weber	Max Weber
Maximian	Maximian
Maxwells likninger	Maxwell's equations
Mai	May
1. mai	May 1
24. mai	May 24
Mayenne	Mayenne
Døgnfluer	Mayfly
Majones	Mayonnaise
Borgermester	Mayor
Mbabane	Mbabane
Mccarthyisme	McCarthyism
Mjød	Mead
Meslinger	Measles
Kategori:Metrologi	Measurement
Måling	Measurement
Kjøtt	Meat
Mekka	Mecca
Kategori:Mekanikk	Mechanics
Mekanikk	Mechanics
Medeia	Medea
Median	Median
Legemiddel	Medication
Medici	Medici
Medisin	Medicine
Kategori:Medisin	Medicine
Medina	Medina
Meditasjon	Meditation
Kategori:Middelhavet	Mediterranean
Middelhavet	Mediterranean Sea
Medusa	Medusa
Surikat	Meerkat
Megabyte	Megabyte
Meiose	Meiosis
Mester Eckhart	Meister Eckhart
Meitnerium	Meitnerium
Mekong	Mekong
Mel Gibson	Mel Gibson
Melanesia	Melanesia
Melodi	Melody
Melpomene	Melpomene
Smeltepunkt	Melting point
Mem	Meme
Hukommelse	Memory
Memphis	Memphis
Memfis i Egypt	Memphis
Menachem Begin	Menachem Begin
Mendelevium	Mendelevium
Menelaos	Menelaus
Hjernehinnebetennelse	Meningitis
Bordet	Mensa (constellation)
Menstruasjon	Menstrual cycle
Menstruasjon	Menstruation
Psykisk lidelse	Mental disorder
Mynte	Mentha
Merkantilisme	Mercantilism
Leiesoldat	Mercenary
Mercur	Mercury
Kvikksølv	Mercury (element)
Merkur (gud)	Mercury (mythology)
Merkur	Mercury (planet)
Lengdesirkel	Meridian (geography)
Meritokrati	Meritocracy
Havfrue	Mermaid
Merovingerne	Merovingian
Meryl Streep	Meryl Streep
Meskalin	Mescaline
Mesolitikum	Mesolithic
Meson	Meson
Mesopotamia	Mesopotamia
Kategori:Mesopotamia	Mesopotamia
Mesosfæren	Mesosphere
Mesozoikum	Mesozoic
Messias	Messiah
Messina	Messina
Stoffskifte	Metabolism
Metadata	Metadata
Metall	Metal
Metallbinding	Metallic bond
Halvmetall	Metalloid
Metallurgi	Metallurgy
Kategori:Metallurgi	Metallurgy
Metamorf bergart	Metamorphic rock
Metafor	Metaphor
Metafysikk	Metaphysics
Kategori:Metafysikk	Metaphysics
Metastase	Metastasis
Meteorsverm	Meteor shower
Meteoritt	Meteorite
Meteoroide	Meteoroid
Kategori:Meteorologi	Meteorology
Meteorologi	Meteorology
Metadon	Methadone
Metanol	Methanol
Metionin	Methionine
Metodisme	Methodism
Metis (måne)	Metis (moon)
Metonymi	Metonymy
Meter	Metre
Meuse (departement)	Meuse
Maas	Meuse River
Mexico	Mexico
Kategori:Mexico	Mexico
Mexico by	Mexico City
Miami	Miami
Glimmer	Mica
Erkeengelen Mikael	Michael (archangel)
Michael Faraday	Michael Faraday
Michel Ney	Michel Ney
Michelangelo Buonarroti	Michelangelo
Michigan	Michigan
Kategori:Michigan	Michigan
Mick Jagger	Mick Jagger
Mikke Mus	Mickey Mouse
Mikrobiologi	Microbiology
Kategori:Mikrobiologi	Microbiology
Mikroøkonomi	Microeconomics
Kategori:Mikroøkonomi	Microeconomics
Mikronesia	Micronesia
Mikroorganisme	Microorganism
Mikrofon	Microphone
Mikroprosessor	Microprocessor
Mikroskop	Microscope
Mikrobølge	Microwave
Mikrobølgeovn	Microwave oven
Middelalderen	Middle Ages
Kategori:Middelalderen	Middle Ages
Midtøsten	Middle East
Kategori:Midtøsten	Middle East
Midnattssol	Midnight sun
Migrene	Migraine
Miguel de Cervantes Saavedra	Miguel de Cervantes
Mike Tyson	Mike Tyson
Mikhail Bakunin	Mikhail Bakunin
Mikhail Glinka	Mikhail Glinka
Mikhail Gorbatsjov	Mikhail Gorbachev
Milano	Milan
Mil	Mile
Miles Davis	Miles Davis
Kategori:Militærvesen	Military
Militær grad	Military rank
Melk	Milk
Melkeveien	Milky Way
Millard Fillmore	Millard Fillmore
Millennium	Millennium
Millimeter	Millimetre
Million	Million
Tusenbein	Millipede
Milton Friedman	Milton Friedman
Milwaukee	Milwaukee
Minaret	Minaret
Mindanao	Mindanao
Mineral	Mineral
Mineralvann	Mineral water
Mineralogi	Mineralogy
Kategori:Mineralogi	Mineralogy
Minerva	Minerva
Ming-dynastiet	Ming Dynasty
Minimalisme	Minimalism
Gruvedrift	Mining
Minister	Minister (government)
Minneapolis	Minneapolis
Minnesota	Minnesota
Kategori:Minnesota	Minnesota
Minoisk kultur	Minoan civilization
Moll	Minor scale
Minos	Minos
Minotauros	Minotaur
Minsk	Minsk
Minutt	Minute
Miocen	Miocene
Speil	Mirror
Misjná	Mishnah
Kategori:Mississippi	Mississippi
Mississippi (elv)	Mississippi River
Missouri	Missouri
Kategori:Missouri	Missouri
Missourielven	Missouri River
Mitokondrium	Mitochondrion
Mnemosyne	Mnemosyne
Mobiltelefon	Mobile phone
Modem	Modem
Modernisme	Modernism
Modest Musorgskij	Modest Mussorgsky
Modulasjon	Modulation
Mogadishu	Mogadishu
Muggsopp	Mold
Moldova	Moldova
Kategori:Moldova	Moldova
Mol (enhet)	Mole (unit)
Molekylærbiologi	Molecular biology
Kategori:Molekylærbiologi	Molecular biology
Molekyl	Molecule
Molise	Molise
Bløtdyr	Mollusca
Molotovcocktail	Molotov cocktail
Molybden	Molybdenum
Mombasa	Mombasa
Bevegelsesmengde	Momentum
Monaco	Monaco
Kategori:Monaco	Monaco
Monark	Monarch
Monarki	Monarchy
Kategori:Monarki	Monarchy
Kloster	Monastery
Mandag	Monday
Penger	Money
Mongolia	Mongolia
Kategori:Mongolia	Mongolia
Mungofamilien	Mongoose
Monica Seles	Monica Seles
Monisme	Monism
Enfrøbladede planter	Monocotyledon
Monomer	Monomer
Monopol	Monopoly
Monopol (brettspill)	Monopoly (game)
Enkle sukkerarter	Monosaccharide
Natriumglutamat	Monosodium glutamate
Monoteisme	Monotheism
Kloakkdyr	Monotreme
Monroedoktrinen	Monroe Doctrine
Monrovia	Monrovia
Mons	Mons
Monsun	Monsoon
Mont Blanc	Mont Blanc
Montana	Montana
Kategori:Montana	Montana
Monte Carlo	Monte Carlo
Montenegro	Montenegro
Kategori:Montenegro	Montenegro
Monterrey	Monterrey
Montevideo	Montevideo
Montgomery	Montgomery
Måned	Month
Montpelier	Montpelier
Montreal	Montreal
Montserrat	Montserrat
Månen	Moon
Elg	Moose
Mähren	Moravia
Marokko	Morocco
Kategori:Marokko	Morocco
Morfem	Morpheme
Morfin	Morphine
Morfologi	Morphology
Morfologi (lingvistikk)	Morphology (linguistics)
Morsealfabetet	Morse code
Bombekaster	Mortar (weapon)
Mosaikk	Mosaic
Moskva	Moscow
Kategori:Moskva	Moscow
Moselle (departement)	Moselle
Moses	Moses
Moshe Dayan	Moshe Dayan
Moské	Mosque
Stikkemygg	Mosquito
Bladmoser	Moss
Mossad	Mossad
Mosul	Mosul
Motett	Motet
Mor	Mother
Moder Teresa	Mother Teresa
Morsdag	Mother's Day
Bevegelse (fysikk)	Motion (physics)
Motorsykkel	Motorcycle
Motto	Motto
Ararat	Mount Ararat
Athos	Mount Athos
Etna	Mount Etna
Mount Everest	Mount Everest
Fuji-san	Mount Fuji
Kilimanjaro	Mount Kilimanjaro
Mount McKinley	Mount McKinley
Olympos	Mount Olympus
Pinatubo	Mount Pinatubo
Rushmorefjellet	Mount Rushmore
Mount St. Helens	Mount St. Helens
Vesuv	Mount Vesuvius
Fjell	Mountain
Terrengsykkel	Mountain bike
Fjellpass	Mountain pass
Fjellkjede	Mountain range
Datamus	Mouse (computing)
Mosambik	Mozambique
Kategori:Mosambik	Mozambique
My	Mu (letter)
Muezzin	Muezzin
Muhammed	Muhammad
Muhammad Ali	Muhammad Ali
Morbær	Mulberry
Muldyr	Mule
Multimedia	Multimedia
Multippel sklerose	Multiple sclerosis
Multiplikasjon	Multiplication
Mumbai	Mumbai
Mumie	Mummy
München	Munich
Kommune	Municipality
Myon	Muon
Murmansk	Murmansk
Murphys lov	Murphy's law
Murray Gell-Mann	Murray Gell-Mann
Bananer	Musa (genus)
Muskat (Oman)	Muscat
Muskel	Muscle
Muse	Muse
Museum	Museum
Sopper	Mushroom
Musikk	Music
Kategori:Musikk	Music
MIDI	Musical Instrument Digital Interface
Musikkinstrument	Musical instrument
Skala (musikk)	Musical scale
Musiker	Musician
Musikkvitenskap	Musicology
Muskett	Musket
Mårdyrfamilien	Mustelidae
Mutasjon	Mutation
Knoppsvane	Mute Swan
Kategori:Burma	Myanmar
Mykene	Mycenae
Mykologi	Mycology
Kategori:Mykologi	Mycology
Hjerteinfarkt	Myocardial infarction
Nærsynthet	Myopia
Mangefotinger	Myriapoda
Mystisisme	Mysticism
Myte	Myth
Mytologi	Mythology
Kategori:Mytologi	Mythology
N	N
N'Djamena	N'Djamena
NASDAQ	NASDAQ
NATO	NATO
Kategori:NATO	NATO
Nadine Gordimer	Nadine Gordimer
Nadir	Nadir
Nagasaki	Nagasaki
Nagoya	Nagoya
Nahuatl	Nahuatl
Negl	Nail (anatomy)
Spiker	Nail (fastener)
Nairobi	Nairobi
Namibørkenen	Namib Desert
Namibia	Namibia
Kategori:Namibia	Namibia
Namur (by)	Namur (city)
Nancy	Nancy
Nanga Parbat	Nanga Parbat
Nanjing	Nanjing
Nanoteknologi	Nanotechnology
Nantes	Nantes
Napalm	Napalm
Napoli	Naples
Napoleonskrigene	Napoleonic Wars
Narkissos	Narcissus (mythology)
Nashville	Nashville
Nassau (Bahamas)	Nassau
Nasjon	Nation
National Security Agency	National Security Agency
Nasjonalsang	National anthem
Nasjonalpark	National park
Nasjonalisme	Nationalism
Kategori:Nasjonalisme	Nationalism
Naturgass	Natural gas
Naturlig tall	Natural number
Naturvitenskap	Natural science
Naturlig seleksjon	Natural selection
Natur	Nature
Kategori:Natur	Nature
Naturisme	Naturism
Nauru	Nauru
Kategori:Nauru	Nauru
Nautisk mil	Nautical mile
Kategori:Navigasjon	Navigation
Navigasjon	Navigation
Marine	Navy
Nasaret	Nazareth
Tysklands historie (1933–1945)	Nazi Germany
Kategori:Det tredje rike	Nazi Germany
NSDAP	Nazi Party
Kategori:Nasjonalsosialisme	Nazism
Neandertaler	Neanderthal
Nebraska	Nebraska
Kategori:Nebraska	Nebraska
Nebukadnesar II	Nebuchadrezzar II
Stjernetåke	Nebula
Neckar	Neckar
Slips	Necktie
Nefertiti	Nefertiti
Negevørkenen	Negev
Neil Armstrong	Neil Armstrong
Nelson Mandela	Nelson Mandela
Rundormer	Nematode
Løven fra Nemea	Nemean Lion
Nemesis	Nemesis (mythology)
Neodym	Neodymium
Neolittisk tid	Neolithic
Neologisme	Neologism
Neon	Neon
Nyplatonisme	Neoplatonism
Nepal	Nepal
Kategori:Nepal	Nepal
Nefthys	Nephthys
Neptun (planet)	Neptune
Neptunium	Neptunium
Nereid (måne)	Nereid (moon)
Nero	Nero
Nerva	Nerva
Nervesystemet	Nervous system
Fuglerede	Nest
Nestorianisme	Nestorianism
Nederland	Netherlands
Kategori:Nederland	Netherlands
De nederlandske Antillene	Netherlands Antilles
Nevrologi	Neurology
Kategori:Nevrologi	Neurology
Nevron	Neuron
Nevrotransmitter	Neurotransmitter
Nøytrino	Neutrino
Nøytron	Neutron
Nøytronstjerne	Neutron star
Neva	Neva River
Nevada	Nevada
Kategori:Nevada	Nevada
Neville Chamberlain	Neville Chamberlain
New Brunswick	New Brunswick
Ny-Caledonia	New Caledonia
New Delhi	New Delhi
New England	New England
Ny-Guinea	New Guinea
New Hampshire	New Hampshire
Kategori:New Hampshire	New Hampshire
New Jersey	New Jersey
Kategori:New Jersey	New Jersey
New Mexico	New Mexico
Kategori:New Mexico	New Mexico
New Orleans	New Orleans
New South Wales	New South Wales
Det nye testamente	New Testament
Den nye verden	New World
Nyttår	New Year
New York State	New York
Kategori:New York State	New York
New York	New York City
Kategori:New York	New York City
New York Stock Exchange	New York Stock Exchange
New Zealand	New Zealand
Kategori:New Zealand	New Zealand
Newark	Newark
Newfoundland	Newfoundland (island)
Newfoundland og Labrador	Newfoundland and Labrador
Newport	Newport
Newton (enhet)	Newton
Niacin	Niacin
Niagarafallene	Niagara Falls
Niamey	Niamey
Nicaragua	Nicaragua
Kategori:Nicaragua	Nicaragua
Nice	Nice
Den nikenske trosbekjennelse	Nicene Creed
Huset Petrović Njegoš	Nicholas
Nikkel	Nickel
Nicolas Poussin	Nicolas Poussin
Nikolaus Kopernikus	Nicolaus Copernicus
Nikosia	Nicosia
Nikotin	Nicotine
Niels Bohr	Niels Bohr
Niels Henrik Abel	Niels Henrik Abel
Niger	Niger
Kategori:Niger	Niger
Niger (elv)	Niger River
Nigeria	Nigeria
Kategori:Nigeria	Nigeria
Natt	Night
Sørnattergal	Nightingale
Nihilisme	Nihilism
Nijmegen	Nijmegen
Nike, Inc.	Nike
Nike (mytologi)	Nike (mythology)
Nikita Khrusjtsjov	Nikita Khrushchev
Nikola Tesla	Nikola Tesla
Nilen	Nile
Nilkrokodille	Nile crocodile
Ninive	Nineveh
Ninja	Ninja
Niob	Niobium
Nirvana	Nirvana
Salpetersyre	Nitric acid
Nitrogen	Nitrogen
Nitroglyserin	Nitroglycerin
Nix (måne)	Nix (moon)
Njord	Njord
Noah	Noah
Noam Chomsky	Noam Chomsky
Nobelprisen	Nobel Prize
Kategori:Nobelprisen	Nobel Prize
Nobelium	Nobelium
Adel	Nobility
Kategori:Adelige personer	Nobility
Edelgasser	Noble gas
Nomade	Nomad
Nominativ	Nominative case
Ikke-metall	Nonmetal
Norfolk	Norfolk
Norfolkøya	Norfolk Island
Normalfordeling	Normal distribution
Norman Mailer	Norman Mailer
Normandie	Normandy
Norne	Norn
Norrøn mytologi	Norse mythology
Kategori:Norrøn mytologi	Norse mythology
Nord	North
Nord-Afrika	North Africa
Nord-Amerika	North America
Kategori:Nord-Amerika	North America
Nord-Carolina	North Carolina
Kategori:Nord-Carolina	North Carolina
Nord-Dakota	North Dakota
Kategori:Nord-Dakota	North Dakota
Nordøya (New Zealand)	North Island
Nord-Korea	North Korea
Kategori:Nord-Korea	North Korea
Nordpolen	North Pole
Nordsjøen	North Sea
North Yorkshire	North Yorkshire
Nord-Europa	Northern Europe
Nordlige halvkule	Northern Hemisphere
Nord-Irland	Northern Ireland
Kategori:Nord-Irland	Northern Ireland
Nord-Marianene	Northern Mariana Islands
Nordterritoriet	Northern Territory
Gjedde	Northern pike
Nordvestterritoriene	Northwest Territories
Norge	Norway
Kategori:Norge	Norway
Norskehavet	Norwegian Sea
Norsk krone	Norwegian krone
Nese	Nose
Nostradamus	Nostradamus
Note	Note
Nouakchott	Nouakchott
Substantiv	Noun
Nova Scotia	Nova Scotia
Novaja Semlja	Novaya Zemlya
Roman	Novel
November	November
1. november	November 1
11. november	November 11
2. november	November 2
5. november	November 5
Novial	Novial
Novosibirsk	Novosibirsk
Ny (bokstav)	Nu (letter)
Kjernefysisk fisjon	Nuclear fission
Kjernefysisk fusjon	Nuclear fusion
Kjernefysikk	Nuclear physics
Kategori:Kjernefysikk	Nuclear physics
Kjernekraft	Nuclear power
Kjernefysiske våpen	Nuclear weapon
Nukleon	Nucleon
Nukleotid	Nucleotide
Tall	Number
Kategori:Tall	Numbers
Numidia	Numidia
Numismatikk	Numismatics
Nunavut	Nunavut
Nürnberg	Nuremberg
Nøtt	Nut (fruit)
Muskat	Nutmeg
Nymfe (mytologi)	Nymph
Nøkkerosefamilien	Nymphaeaceae
Nyx	Nyx (mythology)
O	O
OPEC	OPEC
Oahu	Oahu
Eik	Oak
Oakland (California)	Oakland
Oase	Oasis
Havre	Oat
Oaxaca	Oaxaca
Ob	Ob River
Obelisk	Obelisk
Fedme	Obesity
Objektorientert programmering	Object-oriented programming
Obo	Oboe
Ockhams barberkniv	Occam's razor
Hav#Verdenshavene	Ocean
Havstrøm	Ocean current
Oseania	Oceania
Kategori:Oseania	Oceania
Oseanografi	Oceanography
Kategori:Oseanografi	Oceanography
Okeanos	Oceanus
Åttetallsystemet	Octal
Oktanten	Octans
Oktav	Octave
Oktober	October
12. oktober	October 12
24. oktober	October 24
Oder	Oder River
Odessa	Odessa
Odin	Odin
Øyenstikkere	Odonata
Odyssevs	Odysseus
Odysseen	Odyssey
Kong Oidipus	Oedipus
Offside	Offside (football)
Ohio	Ohio
Kategori:Ohio	Ohio
Ohm	Ohm
Ohms lov	Ohm's law
Olje	Oil
Olje	Oil (disambiguation)
Oljemaling	Oil painting
Okapi	Okapi
Oklahoma	Oklahoma
Kategori:Oklahoma	Oklahoma
Oklahoma City	Oklahoma City
Oktoberfest	Oktoberfest
Kirkeslavisk	Old Church Slavonic
Norrønt språk	Old Norse
Det gamle testamente	Old Testament
Oligarki	Oligarchy
Oligocen	Oligocene
Oligopol	Oligopoly
Oliven	Olive
Olivenolje	Olive oil
Oliver Cromwell	Oliver Cromwell
Oliver Stone	Oliver Stone
Olivin	Olivine
Olympia (Washington)	Olympia
Olympia (Hellas)	Olympia
Olympiske leker	Olympic Games
Kategori:Olympiske leker	Olympics
Omaha	Omaha
Oman	Oman
Kategori:Oman	Oman
Omega	Omega
Omikron	Omicron
Omsk	Omsk
Kategori:Onkologi	Oncology
Onomastikk	Onomastics
Ontario	Ontario
Kategori:Ontario	Ontario
Ontologi	Ontology
Oorts sky	Oort cloud
Opal	Opal
Opel	Opel
Opera	Opera
Opera (nettleser)	Opera (Internet suite)
Operativsystem	Operating system
Operette	Operetta
Opium	Opium
Fiberoptikk	Optical fiber
Optisk illusjon	Optical illusion
Optikk	Optics
Kategori:Optikk	Optics
Oralsex	Oral sex
Oransje	Orange (colour)
Appelsin	Orange (fruit)
Orangutang	Orangutan
Oratorium	Oratorio
Bane	Orbit
Spekkhugger	Orca
Orkester	Orchestra
Orkidéfamilien	Orchidaceae
Orden (biologi)	Order (biology)
Benediktinerordenen	Order of Saint Benedict
Ordovicium	Ordovician
Bergmynte	Oregano
Oregon	Oregon
Kategori:Oregon	Oregon
Orestes sønn av Agamemnon	Orestes (mythology)
Organ	Organ (anatomy)
Orgel	Organ (music)
Organelle	Organelle
Organisk kjemi	Organic chemistry
Kategori:Organisk kjemi	Organic chemistry
Organisk forbindelse	Organic compound
Organisme	Organism
Organisasjon	Organization
Organisasjonen av amerikanske stater	Organization of American States
Orgasme	Orgasm
Origami	Origami
Origenes	Origen
Orinoco	Orinoco
Orion (konstellasjon)	Orion (constellation)
Orissa	Orissa
Orlando	Orlando
Ornitologi	Ornithology
Kategori:Ornitologi	Ornithology
Orson Welles	Orson Welles
Ortografi	Orthography
Ōsaka	Osaka
Osama bin Laden	Osama bin Laden
Oscar Wilde	Oscar Wilde
Oscillasjon	Oscillation
Osiris	Osiris
Oslo	Oslo
Osman I	Osman I
Osmium	Osmium
Fiskeørn	Osprey
Beinfisker	Osteichthyes
Osteoporose	Osteoporosis
Othello	Othello
Otho	Otho
Ottawa	Ottawa
Otto Hahn	Otto Hahn
Otto I av Det tysk-romerske rike	Otto I
Otto von Bismarck	Otto von Bismarck
Det osmanske rike	Ottoman Empire
Kategori:Det osmanske rike	Ottoman Empire
Unse	Ounce
Eggstokk	Ovary
Ovid	Ovid
Sauer	Ovis
Eggcelle	Ovum
Ugler	Owl
Oxford	Oxford
Oksid	Oxide
Oksygen	Oxygen
Selvmotsigelse	Oxymoron
Oksytocin	Oxytocin
Ozon	Ozone
Ozonlaget	Ozone layer
P	P
PAL	PAL
PH	PH
Pablo Neruda	Pablo Neruda
Pablo Picasso	Pablo Picasso
Stillehavet	Pacific Ocean
Kategori:Stillehavet	Pacific Ocean
Pasifisme	Pacifism
Padova	Padua
Paganisme	Paganism
Kategori:Malerkunst	Painting
Pakistan	Pakistan
Kategori:Pakistan	Pakistan
Slottet i Versailles	Palace of Versailles
Palau	Palau
Kategori:Palau	Palau
Paleocen	Paleocene
Paleolitikum	Paleolithic
Paleontologi	Paleontology
Kategori:Paleontologi	Paleontology
Paleozoikum	Paleozoic
Palermo	Palermo
Palestina	Palestine
Kategori:Palestina	Palestine
Palestinas frigjøringsorganisasjon	Palestine Liberation Organization
Den palestinske selvstyremyndigheten	Palestinian National Authority
Pali	Pali
Palindrom	Palindrome
Palladium	Palladium
Palmesøndag	Palm Sunday
Pamir	Pamir Mountains
Pan (mytologi)	Pan (mythology)
Panama	Panama
Kategori:Panama	Panama
Panamakanalen	Panama Canal
Panama by	Panama City
Bukspyttkjertelen	Pancreas
Pandemi	Pandemic
Pandora	Pandora
Pangea	Pangaea
Panteisme	Pantheism
Pantheon (Roma)	Pantheon
Brølekatter	Panthera
Kirkestaten	Papal States
Papua Ny-Guinea	Papua New Guinea
Kategori:Papua Ny-Guinea	Papua New Guinea
Papyrus	Papyrus
Parabel	Parabola
Paracelsus	Paracelsus
Fallskjerm	Parachute
Paradigme	Paradigm
Paradoks	Paradox
Paragliding	Paragliding
Paraguay	Paraguay
Kategori:Paraguay	Paraguay
Parallakse	Parallax
Parallellogram	Parallelogram
Paramaribo	Paramaribo
Paranoia	Paranoia
Parafili	Paraphilia
Parapsykologi	Parapsychology
Parasittisme	Parasitism
Pergament	Parchment
Paris	Paris
Kategori:Paris	Paris
Paris (mytologi)	Paris (mythology)
Partall	Parity (mathematics)
Parkinsons sykdom	Parkinson's disease
Parlament	Parliament
Parmenides	Parmenides
Parodi	Parody
Papegøyefugler	Parrot
Parsec	Parsec
Persille	Parsley
Parthenon	Parthenon
Partia	Parthia
Partikkelfysikk	Particle physics
Kategori:Partikkelfysikk	Particle physics
Parvati	Parvati
Pascal	Pascal
Pascal (programmeringsspråk)	Pascal (programming language)
Pascal (enhet)	Pascal (unit)
Kategori:Spurvefugler	Passeriformes
Spurvefugler	Passerine
Pesach	Passover
Pass	Passport
Passord	Password
Pasteurisering	Pasteurization
Patagonia	Patagonia
Patent	Patent
Patologi	Pathology
Patriark	Patriarch
Patrick White	Patrick White
Patriotisme	Patriotism
Paul Gauguin	Paul Gauguin
Paul Johann Ludwig von Heyse	Paul Johann Ludwig von Heyse
Paul Klee	Paul Klee
Paul McCartney	Paul McCartney
Paul Newman	Paul Newman
Paul Verlaine	Paul Verlaine
Apostelen Paulus	Paul the Apostle
Paul von Hindenburg	Paul von Hindenburg
Paulis utelukkelsesprinsipp	Pauli exclusion principle
Påfuglen	Pavo (constellation)
Bonde (sjakk)	Pawn (chess)
Pays de la Loire	Pays de la Loire
Erter	Pea
Fred	Peace
Freden i Westfalen	Peace of Westphalia
Fersken	Peach
Påfugl	Peafowl
Peanøtt	Peanut
Perle	Pearl
Pearl Harbor	Pearl Harbor
Torv	Peat
Pedagogikk	Pedagogy
Kategori:Pedagogikk	Pedagogy
Pediatri	Pediatrics
Pedofili	Pedophilia
Sommereik	Pedunculate Oak
Pegasus (mytologi)	Pegasus
Peloponnes	Peloponnese
Peloponneskrigen	Peloponnesian War
Blyant	Pencil
Penelopeia	Penelope
Pingviner	Penguin
Penicillin	Penicillin
Halvøy	Peninsula
Pennsylvania	Pennsylvania
Kategori:Pennsylvania	Pennsylvania
Pentagon	Pentagon
Pentagram	Pentagram
Pinse	Pentecost
Pinsebevegelsen	Pentecostalism
Kategori:Personer	People
Folkerepublikken Kina	People's Republic of China
Pipin den yngre	Pepin the Short
Pepsi	Pepsi
Peptid	Peptide
Prosent	Percentage
Persepsjon	Perception
Piggfinnefisker	Perciformes
Slagverkinstrument	Percussion instrument
Percy Bysshe Shelley	Percy Bysshe Shelley
Vandrefalk	Peregrine Falcon
Perestrojka	Perestroika
Parfyme	Perfume
Perikles	Pericles
Periodesystemet	Periodic table
Perm (by)	Perm
Permafrost	Permafrost
